Order ID,SalesPersonID
IT-2018-5245370,1010
ES-2016-4551093,1008
ES-2018-2896926,1009
ES-2018-3499285,1007
ES-2015-1122594,1006
ES-2017-2884140,1001
ES-2018-1670293,1010
IT-2016-1777951,1002
ES-2015-4782111,1003
IT-2018-2835973,1009
ES-2017-2630841,1007
ES-2017-1394541,1006
ES-2018-1681793,1007
ES-2016-3596491,1001
IT-2015-4599620,1001
IT-2017-4213400,1005
IT-2018-2342381,1001
ES-2016-3761208,1007
IT-2015-4243443,1010
ES-2018-2672618,1008
IT-2018-1431014,1006
ES-2018-5550629,1001
ES-2016-5053715,1006
ES-2017-4099908,1006
ES-2017-2588627,1001
ES-2017-2765433,1002
ES-2018-3877277,1010
ES-2017-2803740,1009
IT-2017-3098328,1002
ES-2015-3119147,1007
ES-2017-3061639,1010
ES-2018-3540255,1010
ES-2015-3739047,1007
ES-2016-5232287,1006
IT-2018-1168526,1003
ES-2017-4281038,1001
ES-2015-1374122,1003
ES-2018-3284851,1004
ES-2015-1647855,1002
IT-2018-2372877,1001
ES-2016-1456782,1003
ES-2015-4342226,1008
ES-2018-1922828,1003
IT-2016-1698939,1001
ES-2018-5605089,1001
ES-2017-1614127,1004
ES-2017-4054650,1004
ES-2016-3346363,1005
ES-2016-3493303,1008
IT-2015-4664416,1008
ES-2017-1526338,1006
IT-2018-2277753,1003
ES-2018-4318151,1004
ES-2016-5432701,1002
ES-2017-3050823,1003
ES-2018-5372716,1002
ES-2018-2318279,1007
IT-2017-4833580,1002
ES-2017-2569541,1004
ES-2017-2849768,1002
IT-2018-5190106,1003
IT-2017-4523429,1004
ES-2018-5812283,1003
ES-2015-1586186,1007
ES-2016-5708011,1008
ES-2016-5776825,1001
ES-2018-5368780,1009
ES-2016-5053352,1003
IT-2018-5410095,1005
ES-2015-3972371,1003
ES-2018-4915939,1007
ES-2015-5269399,1004
ES-2016-3778678,1009
ES-2015-3670390,1008
ES-2018-2623115,1008
ES-2015-3431770,1004
ES-2016-2712442,1009
ES-2017-3731878,1006
ES-2018-1205292,1002
IT-2018-2211383,1004
ES-2017-2936336,1010
IT-2016-5123429,1009
ES-2016-5247012,1010
ES-2016-5549626,1008
ES-2018-2967876,1007
ES-2015-5496179,1010
ES-2017-3346035,1001
ES-2018-5449438,1004
IT-2018-5907335,1007
ES-2015-3366039,1004
IT-2018-1201093,1002
ES-2017-1211534,1001
IT-2015-1939979,1003
ES-2017-1610512,1001
ES-2015-3468356,1010
ES-2016-5972682,1010
ES-2016-2501542,1007
ES-2016-3495013,1003
ES-2016-3710236,1001
ES-2016-2536289,1003
ES-2018-5041758,1005
IT-2015-1549226,1006
ES-2015-4141275,1003
IT-2015-3643140,1003
ES-2015-5083754,1007
ES-2016-3658529,1001
ES-2018-4383808,1004
ES-2017-5246295,1003
ES-2016-1238144,1006
ES-2016-3239309,1002
ES-2015-5389664,1009
ES-2015-2861735,1005
IT-2018-1768456,1008
ES-2017-2514403,1009
ES-2018-2243017,1003
ES-2018-2608196,1003
ES-2018-1620754,1007
ES-2017-1912825,1002
IT-2015-4060327,1008
ES-2016-2438411,1009
IT-2015-1716540,1002
ES-2016-5709491,1004
ES-2015-4993245,1004
ES-2017-1013413,1008
ES-2017-5628468,1002
ES-2018-2512437,1008
ES-2016-3075381,1006
ES-2016-5011384,1005
ES-2016-4920028,1006
ES-2018-2888762,1007
IT-2015-4913414,1001
ES-2017-1950200,1008
ES-2015-5251246,1003
IT-2018-3150765,1005
ES-2016-4552650,1008
ES-2015-5666533,1006
ES-2015-5608714,1003
ES-2018-3405973,1007
IT-2016-4099397,1007
ES-2015-2009539,1001
IT-2018-1405859,1006
ES-2016-3217372,1007
ES-2015-3285117,1009
ES-2016-4711076,1004
IT-2018-1903822,1006
IT-2018-4642454,1009
ES-2017-1460976,1001
ES-2015-2520395,1002
ES-2017-2406661,1009
ES-2018-3211873,1006
ES-2015-4845310,1002
ES-2018-5507713,1010
ES-2018-3132105,1008
ES-2018-5022243,1005
ES-2018-5591557,1001
ES-2018-5395911,1005
ES-2017-5237504,1009
ES-2016-1028780,1003
IT-2017-1249019,1008
ES-2015-4392169,1004
ES-2015-1244060,1007
ES-2017-2807164,1010
ES-2017-4477863,1001
ES-2015-2846240,1009
ES-2017-4882800,1010
ES-2015-3524149,1004
ES-2017-1901640,1001
ES-2016-1590672,1004
ES-2018-5234785,1002
ES-2016-2633867,1008
IT-2016-5230168,1010
IT-2017-2114169,1001
ES-2016-1113757,1005
IT-2018-2614983,1006
ES-2018-4297997,1009
ES-2016-3770443,1006
ES-2017-3561047,1002
ES-2018-5345830,1005
ES-2015-2324896,1009
ES-2016-3876322,1008
IT-2017-3003289,1001
ES-2017-2376494,1008
ES-2018-5385720,1007
ES-2016-1286695,1008
ES-2018-1256106,1008
ES-2017-1364758,1007
ES-2018-3812608,1006
IT-2017-4633267,1005
ES-2015-1748043,1007
ES-2015-4093113,1007
IT-2017-1109084,1008
ES-2018-4859567,1001
ES-2017-5002349,1010
ES-2016-3715659,1005
ES-2018-2034971,1002
ES-2017-2966180,1008
IT-2016-4596592,1009
ES-2016-1779420,1001
ES-2015-1550182,1001
ES-2018-1995148,1002
ES-2017-4032927,1005
ES-2018-1313311,1005
ES-2018-3179581,1004
ES-2018-2434348,1003
ES-2018-4299662,1003
ES-2015-2962852,1010
ES-2017-4998717,1006
ES-2017-3918046,1003
ES-2018-4822929,1003
IT-2017-1659438,1003
ES-2015-2542728,1004
ES-2015-3975285,1006
ES-2015-4688304,1005
ES-2017-5322278,1010
ES-2018-3078027,1004
ES-2017-3505557,1003
ES-2017-2341157,1002
IT-2017-5672839,1001
ES-2015-3893444,1004
ES-2018-1406762,1009
ES-2017-4011169,1003
ES-2018-2385129,1003
ES-2017-3551039,1003
ES-2018-5666077,1006
ES-2015-3721082,1003
ES-2015-3954575,1008
IT-2018-4527626,1006
ES-2018-2042578,1004
IT-2015-4409734,1001
ES-2017-3845157,1003
ES-2016-2943937,1009
ES-2018-4535588,1009
ES-2017-3759039,1002
ES-2018-2538935,1006
ES-2016-2766375,1004
IT-2018-3843729,1010
ES-2016-5100288,1010
IT-2017-4712032,1001
IT-2016-5711400,1001
ES-2018-1036954,1008
ES-2017-1838601,1002
ES-2015-1630549,1006
ES-2017-1540559,1003
ES-2015-2886437,1001
ES-2017-3286671,1010
IT-2018-5244847,1007
ES-2018-5567912,1003
ES-2016-1557581,1005
ES-2017-3434989,1007
IT-2017-2911448,1009
ES-2016-3800712,1010
ES-2017-1225665,1005
ES-2015-3227800,1010
ES-2017-2061669,1009
ES-2015-5178055,1004
IT-2017-2603297,1007
ES-2015-4816650,1005
IT-2016-2016268,1008
ES-2018-2024223,1008
IT-2015-2800134,1010
ES-2017-2972804,1009
ES-2016-2523254,1010
ES-2017-3166498,1010
ES-2015-4188705,1001
IT-2018-4749412,1001
ES-2017-1424248,1004
IT-2016-2732419,1003
IT-2017-4950041,1005
ES-2017-3706388,1005
ES-2015-1590255,1009
IT-2015-5951216,1009
ES-2017-4325997,1005
ES-2016-3429212,1002
IT-2018-4598688,1008
ES-2018-5000569,1006
ES-2015-1436413,1008
ES-2015-1930667,1001
ES-2018-1111200,1008
IT-2016-2965545,1010
IT-2015-2306373,1005
ES-2016-5543011,1009
ES-2018-4177777,1010
ES-2018-1114603,1007
ES-2018-3634447,1008
ES-2017-5205188,1005
IT-2015-3675195,1008
ES-2017-4727168,1007
ES-2018-1031244,1008
ES-2018-2637201,1002
IT-2016-1576508,1003
IT-2015-2803139,1002
IT-2015-1396210,1001
IT-2016-5541212,1001
ES-2018-2494639,1002
ES-2018-5444511,1003
ES-2016-4730842,1003
ES-2017-1586341,1008
ES-2017-4846448,1007
ES-2015-1418466,1007
IT-2015-4429506,1009
ES-2017-4481786,1008
ES-2016-3605781,1009
ES-2017-4375143,1002
IT-2016-4967576,1008
ES-2017-1380947,1007
ES-2015-1637634,1006
IT-2018-5184244,1009
ES-2018-5561807,1004
IT-2017-2418506,1008
IT-2015-5001014,1006
ES-2018-2107262,1001
ES-2015-3356037,1007
ES-2018-3455098,1009
ES-2017-4015722,1006
ES-2016-1023382,1002
ES-2017-2232047,1002
ES-2018-2067525,1002
ES-2016-1390982,1003
ES-2018-5821132,1003
IT-2015-5910162,1005
ES-2017-2548559,1002
ES-2016-1369374,1001
ES-2016-3185515,1003
ES-2016-3157970,1006
IT-2017-3453314,1006
ES-2016-1978402,1001
ES-2017-2144803,1002
IT-2017-4307043,1002
ES-2018-1540015,1007
ES-2017-2285661,1010
ES-2016-5913584,1004
ES-2015-5263174,1002
ES-2017-2759612,1008
ES-2018-4660203,1004
ES-2016-4604882,1002
ES-2016-4641801,1008
ES-2017-1217902,1005
ES-2018-1903302,1010
IT-2015-4045107,1004
ES-2016-1422192,1009
ES-2017-4599518,1006
ES-2016-3032777,1008
ES-2018-5206561,1008
IT-2017-1539522,1007
ES-2017-5538953,1001
ES-2018-1110806,1005
ES-2018-5272251,1010
ES-2016-1158066,1004
IT-2015-4770705,1002
IT-2015-3202706,1006
ES-2018-4029308,1010
ES-2017-3250735,1002
ES-2016-5252305,1007
ES-2015-1846006,1010
IT-2018-4432677,1008
ES-2018-5746112,1001
ES-2018-2882418,1005
IT-2016-5895898,1005
ES-2017-4513317,1004
ES-2016-3868505,1008
ES-2018-3967982,1002
ES-2017-3932669,1003
ES-2015-5861038,1003
ES-2016-5557687,1007
ES-2017-1099419,1002
ES-2017-5226305,1007
ES-2016-4939707,1008
ES-2015-2187197,1002
IT-2018-5886628,1003
ES-2016-1552977,1006
ES-2018-2139416,1001
IT-2016-1570708,1007
ES-2018-1419291,1003
ES-2018-3067703,1005
IT-2018-4365710,1006
ES-2015-5244045,1009
ES-2016-2873417,1006
ES-2018-4490505,1003
IT-2016-2927791,1001
ES-2017-3735964,1002
ES-2018-1436831,1005
ES-2018-5952770,1004
IT-2018-1003060,1002
ES-2017-3570218,1006
ES-2016-1526126,1009
IT-2016-4058325,1008
ES-2017-3609962,1002
ES-2017-4231060,1010
ES-2017-1653195,1006
IT-2015-1111988,1005
ES-2018-1282315,1006
ES-2016-3480401,1006
ES-2018-5054547,1005
ES-2016-2874029,1002
ES-2015-4257071,1006
ES-2017-2639112,1005
ES-2015-4939443,1006
ES-2015-4240706,1007
ES-2015-5090278,1007
IT-2016-5640548,1010
ES-2018-2704192,1001
ES-2016-3874971,1006
ES-2015-2087720,1002
ES-2016-4834117,1004
ES-2018-2606695,1007
ES-2016-3750420,1001
ES-2018-2667457,1002
IT-2016-1084413,1005
ES-2016-2785188,1008
ES-2017-5671907,1005
ES-2017-1162185,1004
ES-2016-5745179,1005
ES-2018-3636501,1009
ES-2017-4164026,1005
ES-2018-1138814,1002
ES-2018-4917515,1001
ES-2016-2446694,1010
ES-2015-4154564,1007
ES-2018-3085420,1009
ES-2018-3443954,1008
IT-2016-1204965,1009
ES-2016-2932271,1007
ES-2018-3035931,1010
ES-2018-2467627,1009
ES-2015-2535754,1009
ES-2018-3388021,1003
ES-2016-1721838,1008
ES-2018-2323716,1002
ES-2015-5444769,1004
ES-2016-1439705,1009
ES-2017-3899531,1008
ES-2018-1204900,1004
ES-2017-3105987,1009
IT-2016-5101377,1008
ES-2017-1375070,1004
ES-2017-4649089,1009
ES-2017-5331451,1003
IT-2015-2660642,1002
IT-2016-5141433,1010
ES-2018-2120735,1006
ES-2015-3284889,1005
ES-2016-1035750,1002
IT-2016-2494521,1007
ES-2018-5199878,1004
ES-2017-3952400,1004
ES-2015-4410046,1010
IT-2017-3191975,1001
ES-2016-1678413,1007
IT-2017-1776172,1008
ES-2015-1962134,1010
ES-2018-2364837,1005
ES-2018-1695428,1006
ES-2015-3654318,1006
IT-2015-4311428,1006
ES-2016-2680511,1002
ES-2015-3634665,1002
ES-2016-4138789,1008
ES-2017-2589732,1003
ES-2016-4942348,1005
ES-2018-3470135,1007
ES-2017-3509742,1003
IT-2018-4099324,1005
IT-2017-5257163,1002
ES-2017-5150619,1008
IT-2015-2204228,1003
ES-2018-5813987,1007
ES-2015-5965144,1005
ES-2016-2888898,1002
ES-2015-2880425,1008
ES-2016-3163464,1004
ES-2017-2680932,1006
ES-2018-4783477,1010
ES-2017-5847726,1004
ES-2016-2072341,1010
ES-2016-2374376,1010
ES-2015-5125239,1006
ES-2017-5345443,1008
ES-2018-3290601,1010
ES-2018-5017334,1001
ES-2015-5827080,1004
ES-2017-5540061,1010
ES-2016-4101342,1001
ES-2016-2597613,1005
ES-2018-3129163,1003
ES-2018-5205657,1007
ES-2018-2901069,1004
ES-2015-1276768,1008
ES-2017-2979822,1007
IT-2015-5233011,1004
ES-2018-5318878,1007
ES-2015-3108517,1004
ES-2018-4798738,1005
ES-2017-4187645,1008
ES-2016-4527901,1008
ES-2017-4511365,1002
IT-2017-4191455,1009
ES-2017-5114494,1005
ES-2017-1650308,1001
ES-2018-4187907,1002
ES-2017-2979012,1008
ES-2017-5662945,1006
ES-2017-1072619,1001
ES-2018-2018081,1007
ES-2018-1513855,1006
IT-2016-2117720,1003
IT-2018-4213586,1007
ES-2016-3155394,1005
IT-2016-5447759,1009
ES-2017-4199005,1001
ES-2017-1201587,1007
ES-2017-3285041,1008
ES-2015-5158376,1007
ES-2015-5707696,1006
ES-2017-2491395,1008
ES-2018-5943694,1003
ES-2015-1205554,1008
ES-2018-2320221,1002
ES-2018-1666831,1004
ES-2016-1874747,1004
ES-2016-5490702,1001
ES-2016-1771958,1007
ES-2016-1363320,1004
ES-2015-2417338,1002
ES-2018-1102132,1008
ES-2018-2658079,1002
IT-2018-3581068,1008
ES-2017-5682943,1009
ES-2016-5875283,1009
ES-2018-2504689,1001
ES-2017-4015955,1005
ES-2018-5366847,1010
ES-2018-5160531,1003
IT-2017-3005581,1005
IT-2015-3667641,1001
ES-2017-4735127,1008
ES-2018-5896804,1005
ES-2016-1233460,1001
ES-2017-3394564,1010
IT-2018-4920187,1005
ES-2018-4147581,1006
IT-2018-3172570,1002
IT-2015-5808077,1007
ES-2018-4000341,1003
ES-2016-5560916,1003
IT-2017-5519251,1006
ES-2016-5833893,1007
ES-2017-3667448,1002
IT-2016-1779015,1006
ES-2017-5085939,1008
ES-2018-5766954,1008
ES-2016-5384501,1005
ES-2017-1135793,1004
ES-2018-3405449,1010
ES-2015-3421954,1004
ES-2017-3877962,1007
IT-2015-4546695,1003
ES-2017-3228066,1007
IT-2018-5786366,1010
IT-2016-4084224,1007
ES-2016-3798841,1001
ES-2018-2735083,1005
ES-2017-1692384,1006
ES-2018-2468556,1008
IT-2018-5918661,1006
ES-2017-3086085,1003
IT-2018-3306532,1003
ES-2016-2456263,1001
ES-2015-1539879,1009
ES-2018-3277356,1002
ES-2018-5933137,1005
ES-2018-5762425,1010
IT-2015-3183678,1005
IT-2017-3696646,1005
ES-2018-2710870,1010
IT-2017-3284041,1005
IT-2018-2700287,1002
ES-2018-3454494,1002
IT-2017-4993682,1010
IT-2015-1802563,1009
IT-2018-5524294,1009
ES-2017-3422294,1002
ES-2015-4021337,1003
IT-2018-1914249,1005
IT-2015-3468929,1010
ES-2016-2701376,1008
ES-2016-5327902,1008
IT-2018-5261263,1002
ES-2015-5389104,1001
IT-2018-4461241,1001
IT-2018-1874749,1001
ES-2017-3795615,1003
ES-2018-1822203,1004
IT-2016-5787277,1002
ES-2015-5185093,1006
ES-2017-1436499,1003
ES-2015-3846264,1006
ES-2016-2479198,1008
ES-2016-4245043,1002
ES-2018-5009576,1003
ES-2017-3575875,1002
IT-2016-2825037,1001
ES-2018-1728888,1010
IT-2018-2928591,1010
ES-2018-2648154,1004
ES-2018-2296898,1009
ES-2016-1349761,1001
ES-2017-1299121,1007
ES-2015-2272875,1008
IT-2017-3050624,1004
ES-2018-4134163,1007
ES-2018-3380674,1004
ES-2015-4359424,1008
ES-2015-4877774,1001
ES-2015-5752766,1009
ES-2017-3969737,1002
ES-2017-1183139,1005
ES-2016-1191762,1006
ES-2017-4161041,1007
IT-2017-4962578,1004
IT-2017-5504949,1004
ES-2018-5375749,1009
ES-2016-1876642,1006
IT-2016-5303768,1008
ES-2016-4262663,1003
ES-2016-1091172,1009
ES-2016-4913400,1006
ES-2015-4942190,1003
ES-2016-2289922,1001
ES-2018-3212447,1002
ES-2017-5612922,1003
ES-2018-2455390,1006
IT-2018-3028672,1003
ES-2018-1027656,1004
ES-2018-4624372,1010
ES-2015-2382517,1008
ES-2015-5953080,1004
IT-2017-5691714,1002
ES-2018-5119286,1007
ES-2018-5514154,1004
IT-2018-4529316,1006
ES-2018-5530354,1004
ES-2015-5940123,1003
ES-2018-5119760,1001
ES-2016-2469272,1007
ES-2018-5779828,1003
ES-2017-2603153,1010
IT-2018-4905567,1009
IT-2018-1619782,1003
ES-2018-2866560,1010
ES-2015-5227949,1002
ES-2018-4616921,1007
IT-2016-5199936,1005
IT-2018-2866257,1001
ES-2017-4034655,1006
ES-2018-5467236,1003
ES-2018-3691479,1003
ES-2018-3794754,1004
ES-2016-2662262,1008
IT-2015-5063480,1009
ES-2016-1071143,1006
ES-2015-2542245,1010
IT-2017-3723600,1002
ES-2018-4223822,1008
ES-2018-1213914,1007
ES-2018-3549128,1003
ES-2017-1245292,1004
ES-2017-4798193,1005
ES-2017-3895203,1005
ES-2016-3192468,1004
ES-2016-1001818,1001
ES-2016-4621754,1002
IT-2018-5563463,1006
ES-2018-2899641,1004
ES-2018-4164642,1007
ES-2018-2542619,1010
IT-2015-2516674,1010
ES-2018-5274666,1005
IT-2016-3003466,1007
ES-2017-2105318,1003
ES-2016-1215155,1008
ES-2016-1556733,1003
ES-2018-1585323,1001
IT-2016-5350208,1001
IT-2015-1904026,1002
ES-2017-5616549,1004
ES-2018-2965756,1008
ES-2017-4568481,1006
ES-2016-4192199,1003
ES-2017-1777796,1010
ES-2017-5645871,1006
ES-2017-3302919,1009
ES-2018-1214245,1003
ES-2017-5147891,1009
ES-2016-3494145,1001
ES-2018-3914489,1005
ES-2018-1854100,1005
ES-2016-3025991,1007
IT-2018-5936992,1005
ES-2015-4587082,1007
ES-2016-3327222,1001
IT-2015-4233239,1001
IT-2018-4652290,1005
IT-2017-5438672,1008
ES-2018-5224253,1010
ES-2017-5731775,1007
IT-2017-5270851,1007
ES-2018-1386555,1007
ES-2015-3074997,1003
ES-2017-1906012,1007
ES-2017-1449332,1003
IT-2016-1125357,1009
ES-2017-2701752,1010
ES-2015-1259965,1001
ES-2017-4667673,1005
ES-2018-4971381,1006
ES-2015-4485758,1007
ES-2017-1222056,1004
ES-2016-1441306,1007
ES-2018-1876230,1002
ES-2018-3674190,1004
ES-2017-3159008,1001
ES-2017-3375138,1006
ES-2016-5968338,1009
ES-2015-2695590,1009
IT-2016-2885001,1003
IT-2015-5982785,1004
ES-2018-3606209,1003
IT-2018-1885187,1004
ES-2015-1951083,1009
ES-2018-3501792,1007
ES-2016-2404634,1001
ES-2018-1029595,1010
ES-2018-5979556,1001
ES-2016-2163745,1004
IT-2018-4533109,1010
ES-2017-1026422,1002
IT-2015-1781238,1009
ES-2017-5780552,1004
ES-2015-4691256,1010
IT-2018-4756774,1007
ES-2015-3661686,1009
ES-2018-1808409,1006
ES-2018-5661706,1010
ES-2018-2742229,1009
ES-2017-5455573,1008
ES-2017-5885216,1002
ES-2017-5685466,1002
ES-2018-2624465,1003
IT-2016-4642813,1003
ES-2016-4076315,1006
ES-2016-4282810,1003
ES-2015-1010958,1002
ES-2017-2957943,1001
ES-2017-1128924,1001
IT-2015-1460998,1006
ES-2018-3800209,1002
ES-2018-5265328,1010
IT-2018-4007032,1009
ES-2018-4706940,1003
ES-2017-2316903,1004
ES-2017-4396697,1009
ES-2018-4837605,1004
ES-2018-2033123,1008
ES-2018-1694278,1001
ES-2018-4697376,1003
ES-2017-2229883,1003
ES-2017-5573165,1005
ES-2018-1287554,1008
ES-2018-1498386,1004
ES-2016-4362177,1010
IT-2018-5919161,1009
ES-2015-4272488,1002
ES-2015-4869686,1002
ES-2016-5249245,1001
IT-2018-1391329,1002
ES-2015-3051209,1009
ES-2018-5688470,1004
ES-2016-3420594,1007
ES-2015-5867278,1009
IT-2018-4180265,1006
ES-2018-5247585,1009
ES-2016-1706068,1005
ES-2016-5206109,1006
IT-2016-3641925,1004
ES-2015-3106999,1002
ES-2017-3698462,1005
ES-2018-2366626,1004
ES-2018-4337039,1009
ES-2018-2565448,1004
IT-2018-3798415,1009
ES-2017-3323529,1002
ES-2016-2960821,1009
ES-2018-4598380,1002
ES-2017-3003421,1003
ES-2018-4369466,1001
ES-2016-3038461,1006
ES-2015-3448503,1001
ES-2017-1198254,1009
ES-2018-5405782,1009
ES-2018-3110323,1009
ES-2017-5521273,1005
ES-2018-2036598,1005
ES-2018-1583833,1008
ES-2017-3946680,1005
ES-2018-3307571,1005
ES-2017-2212527,1006
ES-2018-4486930,1002
ES-2016-3196841,1006
ES-2015-4292823,1003
ES-2017-1853161,1005
IT-2015-3053644,1006
IT-2016-2646674,1003
ES-2017-4986768,1010
ES-2017-4232414,1010
ES-2017-3595472,1001
ES-2017-5298706,1007
ES-2018-5887865,1005
IT-2017-4413081,1005
ES-2015-2570414,1008
IT-2018-4834701,1001
ES-2016-4130389,1006
ES-2018-1627638,1006
ES-2018-3638865,1002
IT-2018-5100651,1009
ES-2018-2769035,1005
ES-2016-4829315,1003
ES-2015-3156142,1010
ES-2016-3704890,1001
IT-2018-5992832,1004
ES-2018-2128184,1005
ES-2017-5648133,1005
ES-2017-4118663,1005
ES-2018-1274177,1002
ES-2018-3688258,1006
ES-2018-5662666,1001
IT-2018-4809782,1001
ES-2015-1525428,1004
ES-2016-1439531,1001
ES-2016-3640830,1007
ES-2015-2836248,1005
ES-2017-5408659,1001
ES-2017-4762189,1005
ES-2017-3857907,1010
ES-2015-1950038,1007
ES-2018-5079145,1004
ES-2017-1883688,1008
ES-2016-3755574,1002
IT-2018-4809306,1003
ES-2016-2387374,1006
ES-2016-1324546,1001
ES-2016-1965184,1009
ES-2018-2310341,1006
ES-2016-2462374,1005
ES-2017-2720927,1008
ES-2017-3207937,1001
ES-2016-3385452,1003
ES-2016-5466966,1009
ES-2017-3949502,1004
ES-2018-3661350,1009
IT-2018-5418558,1002
IT-2015-1877466,1001
IT-2016-3858467,1005
IT-2017-1005179,1003
ES-2018-5886915,1005
ES-2018-4618917,1010
IT-2018-3715679,1002
ES-2018-2106732,1007
ES-2017-2633661,1009
ES-2016-5499117,1008
ES-2015-2333773,1002
IT-2017-1376966,1005
ES-2016-5359319,1007
ES-2018-1578661,1010
ES-2015-1974768,1010
ES-2017-2638509,1006
ES-2018-3941562,1003
ES-2016-4108483,1003
IT-2016-4810258,1009
ES-2017-4374499,1001
IT-2018-4046490,1008
ES-2016-5840484,1006
ES-2018-4138124,1005
ES-2018-2194172,1010
ES-2015-4024349,1001
ES-2018-4576851,1007
ES-2016-1671236,1009
ES-2018-1470462,1009
ES-2015-5004766,1009
ES-2016-4978525,1005
ES-2018-1831907,1005
ES-2016-1101132,1010
ES-2018-5900887,1004
IT-2018-5768200,1008
ES-2015-4256146,1008
ES-2017-1874662,1001
ES-2018-2851130,1001
ES-2017-5668540,1008
IT-2015-5078476,1003
IT-2017-4518589,1005
ES-2017-3361928,1006
ES-2017-1568724,1006
ES-2018-1511007,1004
ES-2018-5802920,1003
ES-2017-4670866,1002
IT-2018-4540740,1004
ES-2018-2418647,1010
ES-2018-4937476,1010
ES-2018-1272297,1008
ES-2017-2037410,1003
ES-2018-1078928,1010
ES-2015-2258386,1006
ES-2015-1708709,1006
ES-2016-2994105,1009
ES-2017-1109945,1010
ES-2016-4989862,1010
IT-2018-3263308,1009
IT-2015-4752666,1002
IT-2016-4635720,1002
ES-2016-5877219,1005
ES-2016-5959969,1005
ES-2017-3495942,1004
ES-2018-1656071,1009
ES-2017-4345105,1007
ES-2016-4400520,1001
IT-2015-1152860,1004
ES-2018-5016250,1002
ES-2018-1006059,1007
ES-2017-3022350,1003
ES-2016-4286133,1007
ES-2016-5336654,1004
IT-2017-5238226,1004
ES-2016-3423570,1006
ES-2018-3653593,1007
ES-2016-1951025,1006
ES-2018-3733257,1009
IT-2016-5085527,1002
ES-2017-5277755,1003
IT-2016-4831874,1003
ES-2017-4210433,1005
IT-2017-1799384,1009
ES-2018-4671622,1002
ES-2016-3846568,1010
IT-2018-1966077,1006
ES-2016-1605634,1010
ES-2018-1111594,1008
ES-2018-3399721,1009
ES-2017-3679516,1004
ES-2017-1450713,1008
IT-2016-2549772,1004
ES-2017-1250006,1009
ES-2017-5880767,1003
ES-2017-1990428,1007
ES-2018-2901676,1005
ES-2018-2538638,1007
IT-2017-3843253,1003
ES-2016-5821748,1005
ES-2018-5075420,1004
ES-2017-2058218,1001
ES-2016-4896870,1006
ES-2015-2076928,1006
ES-2017-2309313,1009
ES-2018-4588874,1004
IT-2017-2268659,1005
IT-2017-4696412,1008
ES-2016-1360211,1006
ES-2016-3231653,1009
IT-2015-4381191,1005
ES-2015-2835499,1004
ES-2018-1275584,1007
ES-2017-2023938,1010
ES-2016-4293573,1004
ES-2018-1009946,1005
IT-2016-2290234,1009
IT-2015-2911544,1009
ES-2018-4639645,1010
ES-2017-1603822,1005
ES-2018-3776783,1010
IT-2016-2619984,1006
ES-2018-1117053,1005
IT-2017-2487084,1007
ES-2018-3243676,1004
ES-2018-4309042,1003
ES-2018-5630136,1008
ES-2017-1469005,1004
ES-2017-4786711,1007
IT-2017-4869515,1002
ES-2018-3285193,1003
IT-2015-5361439,1008
ES-2017-5690968,1009
ES-2015-2246685,1008
ES-2018-4375159,1002
ES-2018-3645637,1003
ES-2017-1535265,1007
ES-2016-5327329,1007
ES-2017-4241023,1009
ES-2018-4361506,1006
IT-2018-3090371,1007
ES-2018-4251554,1005
ES-2015-5433855,1001
ES-2017-5291892,1004
ES-2016-4656254,1003
ES-2015-2543443,1010
ES-2015-3937871,1004
ES-2017-2222698,1003
ES-2018-2443168,1004
IT-2017-3505199,1007
ES-2017-1598291,1010
ES-2017-1280086,1002
IT-2017-2814803,1008
ES-2018-4143720,1005
IT-2016-2701284,1006
ES-2015-2266607,1007
ES-2016-2412883,1005
ES-2017-5869536,1004
ES-2017-5039157,1009
ES-2018-4218857,1001
ES-2018-4359397,1009
ES-2018-1136017,1008
ES-2017-2694304,1001
ES-2015-4443251,1002
ES-2017-4184078,1002
ES-2017-5749942,1001
IT-2018-5704985,1009
ES-2017-4686025,1009
ES-2018-2363123,1009
ES-2018-4303897,1004
ES-2016-4572658,1004
ES-2016-5916678,1005
ES-2016-5269514,1009
IT-2018-4709866,1009
IT-2016-5588535,1004
ES-2018-2653092,1010
ES-2016-4193401,1002
ES-2017-5746961,1009
ES-2015-3369614,1006
ES-2016-2867475,1008
ES-2015-2585328,1008
ES-2015-1782465,1001
ES-2016-3520629,1009
ES-2015-2813459,1001
ES-2016-1540709,1001
ES-2016-1208415,1010
ES-2017-4650117,1009
ES-2018-4682575,1007
ES-2015-1273737,1008
IT-2015-4230809,1001
ES-2017-1586127,1001
ES-2016-4311074,1002
ES-2017-2523030,1008
ES-2015-5356008,1006
ES-2017-1218192,1001
ES-2018-1618066,1008
IT-2018-3393466,1002
ES-2016-3985890,1010
ES-2017-4693974,1007
IT-2015-2743644,1006
ES-2017-3713989,1010
IT-2015-4977940,1007
IT-2018-3949254,1004
IT-2015-3270900,1007
ES-2016-1790498,1006
ES-2018-1285854,1007
ES-2015-1084683,1008
ES-2017-5600967,1010
ES-2016-4018910,1005
IT-2015-1258830,1003
ES-2018-5218104,1004
ES-2017-1408978,1003
ES-2018-4635360,1008
ES-2018-3783003,1004
ES-2017-5391833,1001
ES-2017-2388994,1008
ES-2016-3497513,1010
ES-2015-2071029,1003
ES-2018-1275947,1006
